timestamp,position_x,position_y,position_z,direction_x,direction_y,direction_z,velocity,wheel_speed,throttle,brake,steering
2.2052500769495964,-717.1303100585938,100.99102783203125,118.55279541015625,-0.7071607112884521,-0.7069461345672607,-0.012282352894544601,0.0003782514523070844,5.208338610827923e-05,0.0,0.2,0.0
2.655250083655119,-717.1303100585938,100.99102783203125,118.55280303955078,-0.7071600556373596,-0.706946849822998,-0.012281496077775955,0.0005869735798895172,5.223597145231908e-05,0.0,0.2,0.0
3.2052500918507576,-717.1303100585938,100.99102783203125,118.55280303955078,-0.707161545753479,-0.7069453001022339,-0.0122818723320961,0.00037754986620640025,0.07565368842333556,0.004959,0.0,0.0
3.65525009855628,-717.2235107421875,100.89755249023438,118.54659271240234,-0.7075713276863098,-0.7065768837928772,0.009588092565536499,4.421625690186012,1.8927111768722538,0.583539,3.5e-05,0.0
4.155250106006861,-718.2281494140625,99.89563751220703,118.5433578491211,-0.7074669003486633,-0.7067090272903442,0.007266398519277573,15.675390412511488,5.013951315879822,0.511628,0.0,0.0
4.605250112712383,-720.0133056640625,98.1117172241211,118.52536010742188,-0.7071876525878906,-0.7069743275642395,0.008535479195415974,24.810066213631433,7.523739480972291,0.365016,0.0,0.0
5.055250119417906,-722.5470581054688,95.57970428466797,118.48944854736328,-0.7069933414459229,-0.7072173953056335,-0.0020162947475910187,32.18734746770987,9.356601777076722,0.408187,0.0,0.0
5.505250126123428,-725.683837890625,92.4407730102539,118.43925476074219,-0.7070308327674866,-0.707162082195282,0.005413866136223078,38.859337181897395,11.204318504333498,0.340282,0.0,0.0
5.955250132828951,-729.3004150390625,88.81806182861328,118.40806579589844,-0.7069171071052551,-0.7072761058807373,-0.005366173572838306,41.68157243192825,11.507149686813356,0.0,0.0,0.0
6.4552501402795315,-733.3980102539062,84.71122741699219,118.37074279785156,-0.7071340680122375,-0.7070522308349609,-0.006206036079674959,42.002244401259766,11.693432121276858,0.229306,0.0,0.0
6.905250146985054,-737.190673828125,80.91114807128906,118.3373031616211,-0.7072310447692871,-0.7069821953773499,-0.000744135701097548,44.616984683091715,12.858471136093142,0.541859,0.0,0.0
7.405250154435635,-741.8938598632812,76.21002960205078,118.30055236816406,-0.7080650329589844,-0.7061471939086914,0.00023859308566898108,51.12860007200806,14.619900455474859,0.501744,0.0,0.0
7.855250161141157,-746.6553344726562,71.46207427978516,118.25121307373047,-0.7083855271339417,-0.7058247327804565,-0.0011501233093440533,56.316844842785315,16.053689174652103,0.472671,0.0,0.0
8.30525016784668,-751.8629150390625,66.27172088623047,118.1807861328125,-0.7088670134544373,-0.7053013443946838,0.0075925132259726524,61.06374945352699,17.15394461631775,0.365016,0.0,0.0
8.755250174552202,-757.4241333007812,60.73811340332031,118.14165496826172,-0.7090508341789246,-0.7051487565040588,-0.003498780308291316,64.24845044781992,17.940497760772708,0.236107,0.0,0.0
9.205250181257725,-763.1911010742188,55.001556396484375,118.08592224121094,-0.7093378305435181,-0.7048287987709045,-0.007500961888581514,65.50059845183492,18.061454687118534,0.079344,3.5e-05,0.0
9.655250187963247,-768.9771728515625,49.24737548828125,117.99942016601562,-0.7095947861671448,-0.7044925093650818,-0.012866050004959106,64.82935809523717,17.75562429428101,0.000793,3.5e-05,0.0
10.10525019466877,-774.6431884765625,43.62382888793945,117.97313690185547,-0.7099286317825317,-0.7041383981704712,-0.013803549110889435,63.07627269677395,17.28197155952454,0.0,0.000138,0.0
10.555250201374292,-780.1686401367188,38.14065933227539,117.91255187988281,-0.7102194428443909,-0.7038756608963013,-0.012148278765380383,61.46294733397902,16.859671096801762,0.0,0.001695,0.0
11.005250208079815,-785.5499877929688,32.80469512939453,117.86138153076172,-0.7104799151420593,-0.7036197185516357,-0.011724586598575115,59.67590183154241,16.255278596878057,0.0,0.052626,0.0
11.455250214785337,-790.7233276367188,27.678422927856445,117.80672454833984,-0.7105234265327454,-0.7035736441612244,-0.01185386162251234,56.7118781042907,15.32123133659363,0.0,0.093564,0.0
11.90525022149086,-795.56689453125,22.879453659057617,117.74565124511719,-0.7102444767951965,-0.7039313912391663,-0.005777981597930193,51.44970906476681,13.243213491439821,0.0,0.401604,0.0
12.355250228196383,-799.637451171875,18.84687042236328,117.72480773925781,-0.7112671732902527,-0.7027520537376404,-0.015445238910615444,39.922917264918865,9.935758109092715,0.0,0.401604,0.186185
12.805250234901905,-802.8858642578125,16.182435989379883,117.7266616821289,-0.8136441707611084,-0.5812014937400818,-0.013711385428905487,27.563368462470603,6.617513279914858,0.0,0.311525,0.593093
13.305250242352486,-805.8613891601562,15.25879192352295,117.71927642822266,-0.9718218445777893,-0.23514965176582336,-0.016340352594852448,20.48768285949924,6.337053909301759,0.356675,0.0,0.644261
13.805250249803066,-808.936767578125,15.82673454284668,117.72919464111328,-0.9687251448631287,0.24799826741218567,0.00827205553650856,24.765578285077655,8.94168163776398,0.365016,0.0,0.527309
14.305250257253647,-812.062255859375,17.92520523071289,117.71820068359375,-0.7707011103630066,0.6371787190437317,0.004803901072591543,30.606405363211977,9.096447815895083,0.365016,0.0,0.057026
14.805250264704227,-815.470458984375,21.19677734375,117.71920776367188,-0.7196253538131714,0.6942937970161438,0.009770450182259083,37.167211365472866,10.574700222015382,0.0,0.0,0.020472
15.305250272154808,-819.1570434570312,24.92206573486328,118.03363800048828,-0.6836190223693848,0.7162020802497864,0.14042650163173676,36.94916038151995,10.100289502143863,0.0,0.0,0.0
